"Monitoring Point ID","Monitoring Point Name","Latitude","Longitude","Located on Feature Name","Located on Type","Drainage Region Name","Feature Reference Code","Monitoring Active","Sample Start Date","Sample Start Time","Sample End Date","Sample End Time","Time Interval","Sample Start Depth","Sample End Depth","Depth Interval","Preservative","Action Type","Al-Diss-Water (ALUMINIUM) (mg/L) Result","Al-Diss-Water (ALUMINIUM) (mg/L) Detection Limit","Al-Diss-Water (ALUMINIUM) (mg/L) Greater Than","As-Diss-Water (ARSENIC) (mg/L) Result","As-Diss-Water (ARSENIC) (mg/L) Detection Limit","As-Diss-Water (ARSENIC) (mg/L) Greater Than","B-Diss-Water (BORON) (mg/L) Result","B-Diss-Water (BORON) (mg/L) Detection Limit","B-Diss-Water (BORON) (mg/L) Greater Than","Ba-Diss-Water (BARIUM) (mg/L) Result","Ba-Diss-Water (BARIUM) (mg/L) Detection Limit","Ba-Diss-Water (BARIUM) (mg/L) Greater Than","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Result","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Detection Limit","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Greater Than","Cd-Diss-Water (CADMIUM) (mg/L) Result","Cd-Diss-Water (CADMIUM) (mg/L) Detection Limit","Cd-Diss-Water (CADMIUM) (mg/L) Greater Than","Cr-Diss-Water (CHROMIUM) (mg/L) Result","Cr-Diss-Water (CHROMIUM) (mg/L) Detection Limit","Cr-Diss-Water (CHROMIUM) (mg/L) Greater Than","Cu-Diss-Water (COPPER) (mg/L) Result","Cu-Diss-Water (COPPER) (mg/L) Detection Limit","Cu-Diss-Water (COPPER) (mg/L) Greater Than","Fe-Diss-Water (IRON) (mg/L) Result","Fe-Diss-Water (IRON) (mg/L) Detection Limit","Fe-Diss-Water (IRON) (mg/L) Greater Than","Mn-Diss-Water (MANGANESE) (mg/L) Result","Mn-Diss-Water (MANGANESE) (mg/L) Detection Limit","Mn-Diss-Water (MANGANESE) (mg/L) Greater Than","Mo-Diss-Water (MOLYBDENUM) (mg/L) Result","Mo-Diss-Water (MOLYBDENUM) (mg/L) Detection Limit","Mo-Diss-Water (MOLYBDENUM) (mg/L) Greater Than","Ni-Diss-Water (NICKEL) (mg/L) Result","Ni-Diss-Water (NICKEL) (mg/L) Detection Limit","Ni-Diss-Water (NICKEL) (mg/L) Greater Than","Pb-Diss-Water (LEAD) (mg/L) Result","Pb-Diss-Water (LEAD) (mg/L) Detection Limit","Pb-Diss-Water (LEAD) (mg/L) Greater Than","Sr-Diss-Water (STRONTIUM) (mg/L) Result","Sr-Diss-Water (STRONTIUM) (mg/L) Detection Limit","Sr-Diss-Water (STRONTIUM) (mg/L) Greater Than","V-Diss-Water (VANADIUM) (mg/L) Result","V-Diss-Water (VANADIUM) (mg/L) Detection Limit","V-Diss-Water (VANADIUM) (mg/L) Greater Than","Zn-Diss-Water (ZINC) (mg/L) Result","Zn-Diss-Water (ZINC) (mg/L) Detection Limit","Zn-Diss-Water (ZINC) (mg/L) Greater Than","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Result","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Detection Limit","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Greater Than","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Result","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Detection Limit","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Greater Than","Eh-Phys-Water (REDOX POTENTIAL) (mV) Result","Eh-Phys-Water (REDOX POTENTIAL) (mV) Detection Limit","Eh-Phys-Water (REDOX POTENTIAL) (mV) Greater Than","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Result","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Counting Stat","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Greater Than","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Result","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Detection Limit","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Greater Than","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Result","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Detection Limit","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Greater Than","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Result","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Detection Limit","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Greater Than","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Result","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Detection Limit","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Greater Than","TEMP-Phys-Water (TEMPERATURE) (°C) Result","TEMP-Phys-Water (TEMPERATURE) (°C) Detection Limit","TEMP-Phys-Water (TEMPERATURE) (°C) Greater Than"
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-07-10","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.2","0.5","","","","","9","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-07-10","10:00:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","37.5","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-07-12","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","0","","","","","","","","","","","","","","","","","","","","387","0","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-08-07","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.5","","","","","9","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-08-07","10:00:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","150","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-08-08","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2420","0","","","","","","","","","","","","","","","","","","","","2420","0","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-09-05","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","0.5","","","","","52","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-09-05","10:00:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","130","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-10-03","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","0","","","","","","","","","","","","","","","","","","","","10","0","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-10-03","11:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.5","0.5","","","","","28","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-10-03","11:00:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","37.5","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-10-30","15:45:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","0.5","","","","","22","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-10-30","15:45:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","83","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-11-27","10:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.5","","","","","46","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2012-11-27","10:00:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","37.5","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-01-24","10:30:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","0.5","","","","","9","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-01-24","10:30:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","120","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-04-09","16:50:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","0.5","","","","","50","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-04-09","16:50:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","100","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-05-08","12:15:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","0.5","","","","","9","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-05-08","12:15:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","89","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-06-06","11:15:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","0.5","","","","","290","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-06-06","11:15:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","280","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-07-03","10:30:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","0.5","","","","","100","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-07-03","10:30:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","700","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-07-31","09:25:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","0.5","","","","","78","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-07-31","09:25:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","290","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-10-01","12:45:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","0.5","","","","","9","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-10-01","12:45:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","98","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-11-26","14:15:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","0.5","","","","","320","18","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2013-11-26","14:15:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","540","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2014-10-02","13:30:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201","0","","","","","","","","","","","24","0.5","","","","","48","18","","201","0","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2014-10-02","13:30:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","220","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2014-11-05","11:15:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","0","","","","","","","","","","","18","0.5","","","","","32","18","","10","0","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2014-11-05","11:15:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","120","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2014-12-03","13:25:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201","0","","","","","","","","","","","10","0.5","","","","","88","18","","201","0","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2014-12-03","13:25:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","200","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2015-07-08","13:00:00","","","","","","","COOLBOX/DARK","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165","0","","","","","","","","","","","28","0.5","","","","","110","18","","165","0","","","",""
"193665","SANNIESHOF SANNIESHOF OXIDATION PONDS EXTREME RIGHT ON THE R375 DISCHAR","-25.54569444","25.81144444","SANNIESSHOF","Solid Waste Site","A31C","","Yes","2015-07-08","13:00:00","","","","","","","H2SO4","Sample","","","","","","","","","","","","","320","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
