"Monitoring Point ID","Monitoring Point Name","Latitude","Longitude","Located on Feature Name","Located on Type","Drainage Region Name","Feature Reference Code","Monitoring Active","Sample Start Date","Sample Start Time","Sample End Date","Sample End Time","Time Interval","Sample Start Depth","Sample End Depth","Depth Interval","Preservative","Action Type","ASAR-Diss-Water (ADJUSTED SODIUM ADSORPTION RATIO) (null) Result","ASAR-Diss-Water (ADJUSTED SODIUM ADSORPTION RATIO) (null) Detection Limit","ASAR-Diss-Water (ADJUSTED SODIUM ADSORPTION RATIO) (null) Greater Than","CORR-Diss-Water (CORROSIVITY INDEX) (null) Result","CORR-Diss-Water (CORROSIVITY INDEX) (null) Detection Limit","CORR-Diss-Water (CORROSIVITY INDEX) (null) Greater Than","Ca-Diss-Water (CALCIUM) (mg/L) Result","Ca-Diss-Water (CALCIUM) (mg/L) Detection Limit","Ca-Diss-Water (CALCIUM) (mg/L) Greater Than","Cl-Diss-Water (CHLORIDE) (mg/L) Result","Cl-Diss-Water (CHLORIDE) (mg/L) Detection Limit","Cl-Diss-Water (CHLORIDE) (mg/L) Greater Than","DMS-Tot-Water (DISSOLVED MAJOR SALTS) (mg/L) Result","DMS-Tot-Water (DISSOLVED MAJOR SALTS) (mg/L) Detection Limit","DMS-Tot-Water (DISSOLVED MAJOR SALTS) (mg/L) Greater Than","EC-Phys-Water (ELECTRICAL CONDUCTIVITY) (mS/m) Result","EC-Phys-Water (ELECTRICAL CONDUCTIVITY) (mS/m) Detection Limit","EC-Phys-Water (ELECTRICAL CONDUCTIVITY) (mS/m) Greater Than","F-Diss-Water (FLUORIDE) (mg/L) Result","F-Diss-Water (FLUORIDE) (mg/L) Detection Limit","F-Diss-Water (FLUORIDE) (mg/L) Greater Than","HARD-Mg-Calc-Water (HARDNESS MAGNESIUM CALCULATED) (mg/L) Result","HARD-Mg-Calc-Water (HARDNESS MAGNESIUM CALCULATED) (mg/L) Detection Limit","HARD-Mg-Calc-Water (HARDNESS MAGNESIUM CALCULATED) (mg/L) Greater Than","HARD-Tot-Water (HARDNESS AS CACO3 CALCULATED) (mg/L) Result","HARD-Tot-Water (HARDNESS AS CACO3 CALCULATED) (mg/L) Detection Limit","HARD-Tot-Water (HARDNESS AS CACO3 CALCULATED) (mg/L) Greater Than","K-Diss-Water (POTASSIUM) (mg/L) Result","K-Diss-Water (POTASSIUM) (mg/L) Detection Limit","K-Diss-Water (POTASSIUM) (mg/L) Greater Than","KJEL N-Tot-Water (KJELDAHL NITROGEN) (mg/L) Result","KJEL N-Tot-Water (KJELDAHL NITROGEN) (mg/L) Detection Limit","KJEL N-Tot-Water (KJELDAHL NITROGEN) (mg/L) Greater Than","LANGL-Index-Water (LANGLIER INDEX) (null) Result","LANGL-Index-Water (LANGLIER INDEX) (null) Detection Limit","LANGL-Index-Water (LANGLIER INDEX) (null) Greater Than","Mg-Diss-Water (MAGNESIUM) (mg/L) Result","Mg-Diss-Water (MAGNESIUM) (mg/L) Detection Limit","Mg-Diss-Water (MAGNESIUM) (mg/L) Greater Than","NH3(25)-Union-Diss-W (AMMONIA UN-IONISED 25 °C) (mg/L) Result","NH3(25)-Union-Diss-W (AMMONIA UN-IONISED 25 °C) (mg/L) Detection Limit","NH3(25)-Union-Diss-W (AMMONIA UN-IONISED 25 °C) (mg/L) Greater Than","NH4-N-Diss-Water (AMMONIUM NITROGEN) (mg/L) Result","NH4-N-Diss-Water (AMMONIUM NITROGEN) (mg/L) Detection Limit","NH4-N-Diss-Water (AMMONIUM NITROGEN) (mg/L) Greater Than","NO3+NO2-N-Diss-Water (NITRATE + NITRITE NITROGEN) (mg/L) Result","NO3+NO2-N-Diss-Water (NITRATE + NITRITE NITROGEN) (mg/L) Detection Limit","NO3+NO2-N-Diss-Water (NITRATE + NITRITE NITROGEN) (mg/L) Greater Than","Na-Diss-Water (SODIUM) (mg/L) Result","Na-Diss-Water (SODIUM) (mg/L) Detection Limit","Na-Diss-Water (SODIUM) (mg/L) Greater Than","P-Tot-Water (TOTAL PHOSPHORUS) (mg/L) Result","P-Tot-Water (TOTAL PHOSPHORUS) (mg/L) Detection Limit","P-Tot-Water (TOTAL PHOSPHORUS) (mg/L) Greater Than","PO4-P-Diss-Water (ORTHO PHOSPHATE AS PHOSPHORUS) (mg/L) Result","PO4-P-Diss-Water (ORTHO PHOSPHATE AS PHOSPHORUS) (mg/L) Detection Limit","PO4-P-Diss-Water (ORTHO PHOSPHATE AS PHOSPHORUS) (mg/L) Greater Than","RYZNAR-Index-Water (RYZNAR) (null) Result","RYZNAR-Index-Water (RYZNAR) (null) Detection Limit","RYZNAR-Index-Water (RYZNAR) (null) Greater Than","SAR-Diss-Water (SODIUM ADSORPTION RATIO) (null) Result","SAR-Diss-Water (SODIUM ADSORPTION RATIO) (null) Detection Limit","SAR-Diss-Water (SODIUM ADSORPTION RATIO) (null) Greater Than","SO4-Diss-Water (SULPHATE) (mg/L) Result","SO4-Diss-Water (SULPHATE) (mg/L) Detection Limit","SO4-Diss-Water (SULPHATE) (mg/L) Greater Than","SO4Ion/MajAnions-Wat (SULPHATE ION TO MAJOR ANION RATIO) (null) Result","SO4Ion/MajAnions-Wat (SULPHATE ION TO MAJOR ANION RATIO) (null) Detection Limit","SO4Ion/MajAnions-Wat (SULPHATE ION TO MAJOR ANION RATIO) (null) Greater Than","SO4Ion/TotAnions-Wat (SULPHATE ION TO TOTAL ANION RATIO) (null) Result","SO4Ion/TotAnions-Wat (SULPHATE ION TO TOTAL ANION RATIO) (null) Detection Limit","SO4Ion/TotAnions-Wat (SULPHATE ION TO TOTAL ANION RATIO) (null) Greater Than","Si-Diss-Water (SILICON) (mg/L) Result","Si-Diss-Water (SILICON) (mg/L) Detection Limit","Si-Diss-Water (SILICON) (mg/L) Greater Than","TAL-Diss-Water (TOTAL ALKALINITY AS CALCIUM CARBONATE) (mg/L) Result","TAL-Diss-Water (TOTAL ALKALINITY AS CALCIUM CARBONATE) (mg/L) Detection Limit","TAL-Diss-Water (TOTAL ALKALINITY AS CALCIUM CARBONATE) (mg/L) Greater Than","pH-Diss-Water (PH) (pH units) Result","pH-Diss-Water (PH) (pH units) Detection Limit","pH-Diss-Water (PH) (pH units) Greater Than","pHs-Calc-Water (PH AT SATURATION WITH RESPECT TO CACO3) (null) Result","pHs-Calc-Water (PH AT SATURATION WITH RESPECT TO CACO3) (null) Detection Limit","pHs-Calc-Water (PH AT SATURATION WITH RESPECT TO CACO3) (null) Greater Than","NO2-N-Diss-Water (NITRITE NITROGEN) (mg/L) Result","NO2-N-Diss-Water (NITRITE NITROGEN) (mg/L) Detection Limit","NO2-N-Diss-Water (NITRITE NITROGEN) (mg/L) Greater Than","N-Tot-Calc-Water (TOTAL NITROGEN CALCULATED) (mg/L) Result","N-Tot-Calc-Water (TOTAL NITROGEN CALCULATED) (mg/L) Detection Limit","N-Tot-Calc-Water (TOTAL NITROGEN CALCULATED) (mg/L) Greater Than"
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1984-07-14","12:50:00","","","","0","","","NONE","Sample","0.125","","","0.1","","","48.8","1","","7","3","","302","1","","42.7","1","","0.05","0.1","","95.051","","","234.702","","","0.15","0.3","","","","","1.052","","","27.4","1","","0.004","","","0.02","0.04","","0.51","0.04","","2","2","","","","","0.012","0.005","","6.456","","","0.06","0","","6.9","4","","","","","","","","6.6","0.4","","170.1","4","","8.56","2","","7.508","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1984-10-05","10:15:00","","","","0","","","NONE","Sample","0.084","","","0.291","","","45.4","1","","15","3","","338","1","","44.1","1","","0.05","0.1","","99.214","","","231.154","","","0.15","0.3","","","","","0.933","","","28.6","1","","0.003","","","0.02","0.04","","0.56","0.04","","1","2","","","","","0.011","0.005","","6.594","","","0.04","0","","29.1","4","","","","","","","","6.18","0.4","","176.9","4","","8.46","2","","7.527","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1985-04-06","10:40:00","","","","0","","","HGCL2","Sample","0.088","","","0.092","","","54.5","1","","7.4","3","","362","1","","46.1","1","","0.11","0.1","","99.56","","","254.29","","","0.15","0.3","","","","","0.169","","","28.7","1","","0.001","","","0.05","0.04","","0.45","0.04","","1","2","","","","","0.014","0.005","","7.202","","","0.04","0","","8.8","4","","","","","","","","5.81","0.4","","212.6","4","","7.54","2","","7.371","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1985-06-07","11:30:00","","","","0","","","HGCL2","Sample","0.195","","","0.076","","","49.1","1","","8.2","3","","349","1","","44.8","1","","0.11","0.1","","92.622","","","232.569","","","0.33","0.3","","","","","1.078","","","26.7","1","","0.01","","","0.06","0.04","","0.52","0.04","","3","2","","","","","0.003","0.005","","6.343","","","0.09","0","","4.1","4","","","","","","","","6.27","0.4","","209.2","4","","8.5","2","","7.422","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1985-09-06","18:05:00","","","","0","","","HGCL2","Sample","0.13","","","0.09","","","49.3","1","","9.2","3","","352","1","","46","1","","0.05","0.1","","90.541","","","230.597","","","0.41","0.3","","","","","1.224","","","26.1","1","","0.009","","","0.04","0.04","","0.48","0.04","","2","2","","","","","0.011","0.005","","6.193","","","0.06","0","","5.8","4","","","","","","","","6.46","0.4","","211.1","4","","8.64","2","","7.416","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1985-12-07","10:00:00","","","","0","","","HGCL2","Sample","0.065","","","0.049","","","48.1","1","","5.8","3","","342","1","","45.4","1","","0.05","0.1","","91.582","","","228.836","","","0.15","0.3","","","","","0.871","","","26.4","1","","0.004","","","0.04","0.04","","0.51","0.04","","1","2","","","","","0.007","0.005","","6.559","","","0.03","0","","2","4","","","","","","","","6.2","0.4","","209.3","4","","8.3","2","","7.429","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1986-03-08","16:35:00","","","","0","","","HGCL2","Sample","0.108","","","0.066","","","48.4","1","","5.3","3","","336","1","","44.1","1","","0.05","0.1","","95.051","","","233.704","","","0.15","0.3","","","","","0.357","","","27.4","1","","0.002","","","0.06","0.04","","0.22","0.04","","1","2","","","","","0.008","0.005","","7.085","","","0.05","0","","5.6","4","","","","","","","","6.01","0.4","","201.5","4","","7.8","2","","7.442","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1986-06-07","10:45:00","","","","0","","","HGCL2","Sample","0.066","","","0.046","","","51.3","1","","5.5","3","","350","1","","44.8","1","","0.05","0.1","","98.867","","","245.476","","","0.15","0.3","","","","","0.504","","","28.5","1","","0.001","","","0.02","0.04","","0.46","0.04","","1","2","","","","","0.007","0.005","","6.892","","","0.03","0","","2","4","","","","","","","","6.41","0.4","","212.5","4","","7.9","2","","7.396","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1986-09-05","18:15:00","","","","0","","","HGCL2","Sample","0.131","","","0.086","","","48.8","1","","9","3","","347","1","","45.1","1","","0.21","0.1","","103.376","","","244.586","","","0.4","0.3","","","","","0.967","","","29.8","1","","0.008","","","0.06","0.04","","0.5","0.04","","2.3","2","","","","","0.013","0.005","","6.466","","","0.06","0","","4.7","4","","","","","","","","5.79","0.4","","205","4","","8.4","2","","7.433","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1986-12-05","09:10:00","","","","0","","","HGCL2","Sample","0.132","","","0.042","","","49","1","","4.8","3","","349","1","","46","1","","0.05","0.1","","100.948","","","242.203","","","0.15","0.3","","","","","0.615","","","29.1","1","","0.004","","","0.06","0.04","","0.37","0.04","","2","2","","","","","0.011","0.005","","6.8","","","0.06","0","","2","4","","","","","","","","5.55","0.4","","212.9","4","","8.03","2","","7.415","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1987-03-06","09:35:00","","","","0","","","HGCL2","Sample","0.111","","","0.051","","","51.6","1","","4.8","3","","375","1","","47","1","","0.1","0.1","","104.07","","","252.402","","","0.15","0.3","","","","","0.303","","","30","1","","0.001","","","0.02","0.04","","0.3","0.04","","2","2","","","","","1.007","0.005","","7.065","","","0.05","0","","4.7","4","","","","","","","","6.06","0.4","","227.2","4","","7.67","2","","7.367","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1987-06-06","14:40:00","","","","0","","","HGCL2","Sample","0.089","","","0.053","","","50.3","1","","5.2","3","","368","1","","46","1","","0.05","0.1","","97.479","","","241.331","","","0.15","0.3","","","","","0.73","","","28.1","1","","0.003","","","0.04","0.04","","0.41","0.04","","1","2","","","","","0.006","0.005","","6.649","","","0.04","0","","4.5","4","","","","","","","","6.37","0.4","","226.1","4","","8.11","2","","7.38","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1987-09-03","17:10:00","","","","0","","","HGCL2","Sample","0.131","","","0.042","","","51.3","1","","4.8","3","","350","1","","45.7","1","","0.11","0.1","","91.235","","","236.416","","","0.31","0.3","","","","","-0.295","","","26.3","1","","0.001","","","0.11","0.04","","0.48","0.04","","2.2","2","","","","","0.01","0.005","","7.69","","","0.06","0","","2","4","","","","","","","","6.04","0.4","","212.9","4","","7.1","2","","7.395","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1987-12-12","07:50:00","","","","0","","","HGCL2","Sample","0.112","","","0.042","","","54.1","1","","5.2","3","","369","1","","44.8","1","","0.05","0.1","","103.723","","","258.233","","","0.15","0.3","","","","","0.488","","","29.9","1","","0.002","","","0.05","0.04","","0.42","0.04","","1","2","","","","","0.008","0.005","","6.864","","","0.05","0","","2","4","","","","","","","","5.85","0.4","","224.1","4","","7.84","2","","7.352","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1988-03-03","17:10:00","","","","0","","","HGCL2","Sample","0.088","","","0.044","","","52.8","1","","5.2","3","","356","1","","46","1","","0.11","0.1","","97.826","","","247.986","","","0.15","0.3","","","","","0.713","","","28.2","1","","0.004","","","0.05","0.04","","0.5","0.04","","1","2","","","","","0.008","0.005","","6.665","","","0.04","0","","2","4","","","","","","","","5.73","0.4","","215.9","4","","8.09","2","","7.377","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1988-06-07","13:20:00","","","","0","","","HGCL2","Sample","0.135","","","0.041","","","54.2","1","","5.2","3","","377","1","","48.2","1","","0.12","0.1","","104.417","","","259.307","","","0.3","0.3","","","","","0.79","","","30.1","1","","0.002","","","0.02","0.04","","0.53","0.04","","2.4","2","","","","","0.008","0.005","","6.55","","","0.06","0","","2","4","","","","","","","","6.35","0.4","","230.4","4","","8.13","2","","7.34","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1988-09-02","11:30:00","","","","0","","","HGCL2","Sample","0.09","","","0.045","","","53.9","1","","6","3","","381","1","","47.3","1","","0.05","0.1","","100.948","","","254.439","","","0.35","0.3","","","","","-0.183","","","29.1","1","","0","","","0.02","0.04","","0.5","0.04","","1","2","","","","","0.011","0.005","","7.515","","","0.04","0","","2","4","","","","","","","","5.96","0.4","","236","4","","7.15","2","","7.333","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1988-12-03","14:45:00","","","","0","","","HGCL2","Sample","0.18","","","0.039","","","52.5","1","","5.1","3","","385","1","","45.9","1","","0.05","0.1","","104.764","","","255.473","","","0.15","0.3","","","","","0.588","","","30.2","1","","0.004","","","0.07","0.04","","0.53","0.04","","2.9","2","","","","","0.007","0.005","","6.755","","","0.08","0","","2","4","","","","","","","","6.22","0.4","","237.2","4","","7.93","2","","7.342","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1989-03-03","08:50:00","","","","0","","","HGCL2","Sample","0.09","","","0.032","","","54.8","1","","4.1","3","","389","1","","46","1","","0.05","0.1","","91.582","","","245.568","","","0.15","0.3","","","","","0.491","","","26.4","1","","0.001","","","0.02","0.04","","0.49","0.04","","1","2","","","","","0.003","0.005","","6.818","","","0.04","0","","2","4","","","","","","","","5.62","0.4","","245.5","4","","7.8","2","","7.309","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1989-06-02","09:35:00","","","","0","","","HGCL2","Sample","0.182","","","0.063","","","54.8","1","","6.4","3","","401","1","","45.7","1","","0.11","0.1","","104.417","","","260.805","","","0.34","0.3","","","","","0.498","","","30.1","1","","0.001","","","0.02","0.04","","0.46","0.04","","2.8","2","","","","","0.009","0.005","","6.813","","","0.08","0","","6.1","4","","","","","","","","6.27","0.4","","244.9","4","","7.81","2","","7.312","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1989-09-02","12:30:00","","","","0","","","HGCL2","Sample","0.134","","","0.046","","","48.3","1","","6.3","3","","382","1","","44.1","1","","0.05","0.1","","100.948","","","240.455","","","0.15","0.3","","","","","1.081","","","29.1","1","","0.006","","","0.04","0.04","","0.5","0.04","","2.1","2","","","","","0.593","0.005","","6.297","","","0.06","0","","2","4","","","","","","","","5.96","0.4","","236.9","4","","8.46","2","","7.379","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1989-12-09","14:05:00","","","","0","","","HGCL2","Sample","0.113","","","0.043","","","54.7","1","","5.9","3","","393","1","","42.8","1","","0.13","0.1","","97.826","","","252.731","","","0.15","0.3","","","","","1.236","","","28.2","1","","0.004","","","0.02","0.04","","0.345","0.04","","1","2","","","","","0.009","0.005","","6.078","","","0.05","0","","2","4","","","","","","","","5.8","0.4","","243.5","4","","8.55","2","","7.314","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1990-06-01","08:40:00","","","","0","","","HGCL2","Sample","0.135","","","0.057","","","52.2","1","","6.6","3","","390","1","","41.4","1","","0.05","0.1","","101.642","","","251.018","","","0.15","0.3","","","","","1.081","","","29.3","1","","0.003","","","0.02","0.04","","0.499","0.04","","2.1","2","","","","","0.003","0.005","","6.259","","","0.06","0","","4.2","4","","","","","","","","6","0.4","","240.5","4","","8.42","2","","7.339","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1990-09-08","09:20:00","","","","0","","","HGCL2","Sample","0.114","","","0.073","","","54.6","1","","7.7","3","","405","1","","42.4","1","","0.13","0.1","","100.254","","","255.364","","","0.38","0.3","","","","","0.612","","","28.9","1","","0.001","","","0.02","0.04","","0.498","0.04","","1","2","","","","","0.026","0.005","","6.696","","","0.05","0","","6.9","4","","","","","","","","5.84","0.4","","248.1","4","","7.92","2","","7.308","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1990-12-07","07:10:00","","","","0","","","HGCL2","Sample","0.045","","","0.041","","","54","1","","5.6","3","","389.599","","","44.5","1","","0.13","0.1","","99.56","","","253.042","","","0.31","0.3","","","","","1.079","","","28.7","1","","0.003","","","0.02","0.04","","0.479","0.04","","1","2","","","","","0.014","0.005","","6.242","","","0.02","0","","2","4","","","","","","","","5.75","0.4","","242.5","4","","8.4","2","","7.321","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1991-03-02","14:05:00","","","","0","","","NOT APPLICABLE","Sample","0.045","","","0.049","","","","","","","","","","","","","","","","","","100.601","","","243.289","","","","","","","","","1.038","","","","","","0.003","","","","","","","","","","","","","","","","","","6.324","","","","","","","","","","","","","","","","","","","","","","","","7.362","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1991-03-02","14:05:00","","","","0","","","HGCL2","Sample","","","","","","","49.6","1","","6.8","3","","385","1","","43.5","1","","0.15","0.1","","","","","","","","0.15","0.3","","","","","","","","29","1","","","","","0.02","0.04","","0.55","0.04","","1","2","","","","","0.016","0.005","","","","","0.02","0","","2","4","","","","","","","","6.15","0.4","","239.9","4","","8.4","2","","","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1991-09-07","07:30:00","","","","0","","","NOT APPLICABLE","Sample","0.041","","","0.051","","","","","","","","","","","","","","","","","","81.175","","","200","","","","","","","","","1.002","","","","","","0.004","","","","","","","","","","","","","","","","","","6.566","","","","","","","","","","","","","","","","","","","","","","","","7.568","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1991-09-07","07:30:00","","","","0","","","HGCL2","Sample","","","","","","","41.5","1","","4.8","3","","288","1","","34.8","1","","0.05","0.1","","","","","","","","0.15","0.3","","","","","","","","23.4","1","","","","","0.02","0.04","","0.687","0.04","","1","2","","","","","0.009","0.005","","","","","0.02","0","","2","4","","","","","","","","5.05","0.4","","173.3","4","","8.57","2","","","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1992-01-14","11:35:00","","","","0","","","HGCL2","Sample","0.134","","","0.055","","","53","1","","5.6","3","","384","1","","45.8","1","","0.23","0.1","","99.907","","","250.956","","","0.37","0.3","","","","","1.168","","","28.8","1","","0.009","","","0.052","0.04","","0.613","0.04","","2.2","2","","","","","0.015","0.005","","6.175","","","0.06","0","","4.8","4","","","","","","","","5.68","0.4","","234.8","4","","8.51","2","","7.342","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1992-03-17","11:05:00","","","","0","","","HGCL2","Sample","0.091","","","0.039","","","51.8","1","","3.6","3","","395","1","","45.5","1","","0.14","0.1","","102.683","","","251.254","","","0.37","0.3","","","","","0.988","","","29.6","1","","0.006","","","0.048","0.04","","0.506","0.04","","1","2","","","","","0.01","0.005","","6.344","","","0.04","0","","4.4","4","","","","","","","","6.59","0.4","","246.9","4","","8.32","2","","7.332","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1992-05-20","09:20:00","","","","0","","","HGCL2","Sample","0.023","","","0.034","","","52.6","1","","1.5","3","","386","1","","48.1","1","","0.19","0.1","","99.907","","","249.957","","","0.51","0.3","","","","","0.934","","","28.8","1","","0.011","","","0.103","0.04","","0.459","0.04","","1","2","","","","","0.007","0.005","","6.403","","","0.01","0","","5.7","4","","","","","","","","5.81","0.4","","240","4","","8.27","2","","7.336","","","","","","","",""
