"GeositeInfo_DataOwner","GeositeInfo_Identifier","GeositeInfo_GeositeType","GeositeInfo_Latitude","GeositeInfo_Longitude","OtherNumber_OtherNumberType","OtherNumber_OtherNumber"
"Dept Water - North West","08-72079","Borehole","-25.15275","25.95763",,
"Dept Water - North West","08-72088","Borehole","-25.15092","25.94286",,
"Dept Water - North West","RSA2","Borehole","-25.15059","25.79965",,
"Dept Water - Pretoria","2525BB00227","Borehole","-25.15059","25.79965","Boring Branch Number","082616"
"Dept Water - Pretoria","2525BB00227","Borehole","-25.15059","25.79965","NGDB-Number","2525BB00227"
"Dept Water - Pretoria","2525BB00228","Borehole","-25.15059","25.79965","Boring Branch Number","085110"
"Dept Water - Pretoria","2525BB00228","Borehole","-25.15059","25.79965","NGDB-Number","2525BB00228"
"Dept Water - Pretoria","2525BB00229","Borehole","-25.15059","25.79965","Boring Branch Number","082617"
"Dept Water - Pretoria","2525BB00229","Borehole","-25.15059","25.79965","NGDB-Number","2525BB00229"
"Dept Water - Pretoria","2525BB00230","Borehole","-25.15059","25.79965","Boring Branch Number","086866A"
"Dept Water - Pretoria","2525BB00230","Borehole","-25.15059","25.79965","NGDB-Number","2525BB00230"
"Dept Water - Pretoria","2525BB00231","Borehole","-25.15059","25.79965","NGDB-Number","2525BB00231"
"Dept Water - Pretoria","2525BB00231","Borehole","-25.15059","25.79965","T-Number","07745B"
"Dept Water - Pretoria","2525BB00232","Borehole","-25.15059","25.79965","Boring Branch Number","089500"
"Dept Water - Pretoria","2525BB00232","Borehole","-25.15059","25.79965","NGDB-Number","2525BB00232"
"Dept Water - Pretoria","2525BB00232","Borehole","-25.15059","25.79965","T-Number","07745"
"Dept Water - North West","2525BB00074","Borehole","-25.15059","25.81632","Boring Branch Number","070448"
"Dept Water - North West","2525BB00074","Borehole","-25.15059","25.81632","NGDB-Number","2525BB00074"
"Dept Water - North West","2525BB00074","Borehole","-25.15059","25.81632","T-Number","07576"
"Dept Water - Pretoria","2525BB00072","Borehole","-25.15059","25.81632","Boring Branch Number","016827"
"Dept Water - Pretoria","2525BB00072","Borehole","-25.15059","25.81632","NGDB-Number","2525BB00072"
"Dept Water - Pretoria","2525BB00073","Borehole","-25.15059","25.81632","NGDB-Number","2525BB00073"
"Dept Water - Pretoria","2525BB00073","Borehole","-25.15059","25.81632","T-Number","07572"
"Dept Water - Pretoria","2525BB00031","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00031"
"Dept Water - Pretoria","2525BB00032","Borehole","-25.15059","25.91633","Boring Branch Number","056512"
"Dept Water - Pretoria","2525BB00032","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00032"
"Dept Water - Pretoria","2525BB00033","Borehole","-25.15059","25.91633","Boring Branch Number","062620"
"Dept Water - Pretoria","2525BB00033","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00033"
"Dept Water - Pretoria","2525BB00034","Borehole","-25.15059","25.91633","Boring Branch Number","065722A"
"Dept Water - Pretoria","2525BB00034","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00034"
"Dept Water - Pretoria","2525BB00035","Borehole","-25.15059","25.91633","Boring Branch Number","065722B"
"Dept Water - Pretoria","2525BB00035","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00035"
"Dept Water - Pretoria","2525BB00036","Borehole","-25.15059","25.91633","Boring Branch Number","065722C"
"Dept Water - Pretoria","2525BB00036","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00036"
"Dept Water - Pretoria","2525BB00048","Borehole","-25.15059","25.91633","Boring Branch Number","077047"
"Dept Water - Pretoria","2525BB00048","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00048"
"Dept Water - Pretoria","2525BB00049","Borehole","-25.15059","25.91633","Boring Branch Number","074993"
"Dept Water - Pretoria","2525BB00049","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00049"
"Dept Water - Pretoria","2525BB00051","Borehole","-25.15059","25.91633","Boring Branch Number","074995"
"Dept Water - Pretoria","2525BB00051","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00051"
"Dept Water - Pretoria","2525BB00053","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00053"
"Dept Water - Pretoria","2525BB00055","Borehole","-25.15059","25.91633","Boring Branch Number","078199"
"Dept Water - Pretoria","2525BB00055","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00055"
"Dept Water - Pretoria","2525BB00056","Borehole","-25.15059","25.91633","Boring Branch Number","082182"
"Dept Water - Pretoria","2525BB00056","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00056"
"Dept Water - Pretoria","2525BB00057","Borehole","-25.15059","25.91633","Boring Branch Number","083392"
"Dept Water - Pretoria","2525BB00057","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00057"
"Dept Water - Pretoria","2525BB00058","Borehole","-25.15059","25.91633","Boring Branch Number","078962"
"Dept Water - Pretoria","2525BB00058","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00058"
"Dept Water - Pretoria","2525BB00059","Borehole","-25.15059","25.91633","Boring Branch Number","083746"
"Dept Water - Pretoria","2525BB00059","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00059"
"Dept Water - Pretoria","2525BB00060","Borehole","-25.15059","25.91633","Boring Branch Number","083895"
"Dept Water - Pretoria","2525BB00060","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00060"
"Dept Water - Pretoria","2525BB00061","Borehole","-25.15059","25.91633","Boring Branch Number","086449"
"Dept Water - Pretoria","2525BB00061","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00061"
"Dept Water - Pretoria","2525BB00062","Borehole","-25.15059","25.91633","Boring Branch Number","086524"
"Dept Water - Pretoria","2525BB00062","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00062"
"Dept Water - Pretoria","2525BB00063","Borehole","-25.15059","25.91633","Boring Branch Number","087125"
"Dept Water - Pretoria","2525BB00063","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00063"
"Dept Water - Pretoria","2525BB00064","Borehole","-25.15059","25.91633","Boring Branch Number","086872"
"Dept Water - Pretoria","2525BB00064","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00064"
"Dept Water - Pretoria","2525BB00064","Borehole","-25.15059","25.91633","T-Number","07737"
"Dept Water - Pretoria","2525BB00065","Borehole","-25.15059","25.91633","Boring Branch Number","088144"
"Dept Water - Pretoria","2525BB00065","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00065"
"Dept Water - Pretoria","2525BB00065","Borehole","-25.15059","25.91633","T-Number","07737A"
"Dept Water - Pretoria","2525BB00066","Borehole","-25.15059","25.91633","Boring Branch Number","086875A"
"Dept Water - Pretoria","2525BB00066","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00066"
"Dept Water - Pretoria","2525BB00067","Borehole","-25.15059","25.91633","Boring Branch Number","091129"
"Dept Water - Pretoria","2525BB00067","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00067"
"Dept Water - Pretoria","2525BB00068","Borehole","-25.15059","25.91633","Boring Branch Number","091460"
"Dept Water - Pretoria","2525BB00068","Borehole","-25.15059","25.91633","NGDB-Number","2525BB00068"
"Dept Water - North West","08-72081","Borehole","-25.14956","25.98315",,
"Dept Water - Pretoria","2525BB00069","Borehole","-25.14920","25.98243","Monitoring Feature ID","1000005063"
"Dept Water - Pretoria","2525BB00069","Borehole","-25.14920","25.98243","NGDB-Number","2525BB00069"
"Dept Water - Pretoria","2525BB00069","Borehole","-25.14920","25.98243","Regional Borehole Number","B0871392"
"Dept Water - North West","08-72078","Borehole","-25.14837","25.98341",,
"Dept Water - Pretoria","2525BB00054","Borehole","-25.14816","25.98487","Monitoring Feature ID","1000005061"
"Dept Water - Pretoria","2525BB00054","Borehole","-25.14816","25.98487","NGDB-Number","2525BB00054"
"Dept Water - Pretoria","2525BB00054","Borehole","-25.14816","25.98487","Regional Borehole Number","B0871391"
"Dept Water - Pretoria","2525BB00052","Borehole","-25.14767","25.97651","NGDB-Number","2525BB00052"
"Dept Water - Pretoria","2525BB00052","Borehole","-25.14767","25.97651","Regional Borehole Number","B0871390"
"Dept Water - North West","08-72058","Borehole","-25.14602","25.97523",,
"Dept Water - North West","08-72091","Borehole","-25.14404","25.96302",,
"Dept Water - North West","08-72056","Borehole","-25.14320","25.98012",,
"Dept Water - North West","08-72089","Borehole","-25.14192","25.98248",,
"Dept Water - North West","08-72080","Borehole","-25.14161","25.97359",,
"Dept Water - North West","08-72086","Borehole","-25.13930","25.95878",,
"Dept Water - North West","08-72087","Borehole","-25.13902","25.95325",,
"Dept Water - North West","08-72082","Borehole","-25.13443","25.97323",,
"Dept Water - Pretoria","2526AA00346","Borehole","-25.13393","26.01634","Boring Branch Number","131631/5"
"Dept Water - Pretoria","2526AA00346","Borehole","-25.13393","26.01634","NGDB-Number","2526AA00346"
"Dept Water - Pretoria","2526AA00345","Borehole","-25.13393","26.03300","Boring Branch Number","131602/2"
"Dept Water - Pretoria","2526AA00345","Borehole","-25.13393","26.03300","NGDB-Number","2526AA00345"
"Dept Water - Pretoria","2525BB00212","Borehole","-25.13392","25.96633","Boring Branch Number","051471"
"Dept Water - Pretoria","2525BB00212","Borehole","-25.13392","25.96633","NGDB-Number","2525BB00212"
"Dept Water - Pretoria","2525BB00213","Borehole","-25.13392","25.96633","Boring Branch Number","056515"
"Dept Water - Pretoria","2525BB00213","Borehole","-25.13392","25.96633","NGDB-Number","2525BB00213"
"Dept Water - Pretoria","2525BB00214","Borehole","-25.13392","25.96633","Boring Branch Number","065723"
"Dept Water - Pretoria","2525BB00214","Borehole","-25.13392","25.96633","NGDB-Number","2525BB00214"
"Dept Water - Pretoria","2525BB00215","Borehole","-25.13392","25.96633","Boring Branch Number","084404"
"Dept Water - Pretoria","2525BB00215","Borehole","-25.13392","25.96633","NGDB-Number","2525BB00215"
"Dept Water - Pretoria","2525BB00216","Borehole","-25.13392","25.96633","Boring Branch Number","084505"
"Dept Water - Pretoria","2525BB00216","Borehole","-25.13392","25.96633","NGDB-Number","2525BB00216"
"Dept Water - Pretoria","2525BB00217","Borehole","-25.13392","25.96633","Boring Branch Number","085411"
"Dept Water - Pretoria","2525BB00217","Borehole","-25.13392","25.96633","NGDB-Number","2525BB00217"
"Dept Water - Pretoria","2525BB00218","Borehole","-25.13392","25.96633","Boring Branch Number","086019"
"Dept Water - Pretoria","2525BB00218","Borehole","-25.13392","25.96633","NGDB-Number","2525BB00218"
"Dept Water - Pretoria","2525BB00219","Borehole","-25.13392","25.96633","Boring Branch Number","093715"
"Dept Water - Pretoria","2525BB00219","Borehole","-25.13392","25.96633","NGDB-Number","2525BB00219"
"Dept Water - Pretoria","2525BB00219","Borehole","-25.13392","25.96633","T-Number","07756C"
"Dept Water - Pretoria","2525BB00220","Borehole","-25.13392","25.96633","Boring Branch Number","085202"
"Dept Water - Pretoria","2525BB00220","Borehole","-25.13392","25.96633","NGDB-Number","2525BB00220"
"Dept Water - Pretoria","2525BB00220","Borehole","-25.13392","25.96633","T-Number","07691"
"Dept Water - Pretoria","2525BB00221","Borehole","-25.13392","25.96633","Boring Branch Number","084504"
"Dept Water - Pretoria","2525BB00221","Borehole","-25.13392","25.96633","NGDB-Number","2525BB00221"
"Dept Water - North West","08-72085","Borehole","-25.12790","25.96227",,
"Dept Water - North West","08-72084","Borehole","-25.12767","25.96520",,
"Dept Water - North West","08-72057","Borehole","-25.12632","25.96255",,
"Dept Water - North West","08-72083","Borehole","-25.12504","25.96552",,
"Dept Water - Pretoria","2526AA00343","Borehole","-25.11728","26.01634","Boring Branch Number","131606/4"
"Dept Water - Pretoria","2526AA00343","Borehole","-25.11728","26.01634","NGDB-Number","2526AA00343"
"Dept Water - Pretoria","2526AA00333","Borehole","-25.11727","26.01634","Boring Branch Number","139870/7"
"Dept Water - Pretoria","2526AA00333","Borehole","-25.11727","26.01634","NGDB-Number","2526AA00333"
"Dept Water - Pretoria","2526AA00344","Borehole","-25.11727","26.01635","Boring Branch Number","131605/6"
"Dept Water - Pretoria","2526AA00344","Borehole","-25.11727","26.01635","NGDB-Number","2526AA00344"
"Dept Water - Pretoria","2525BB00239","Borehole","-25.10968","25.93871","NGDB-Number","2525BB00239"
"Dept Water - Pretoria","2525BB00239","Borehole","-25.10968","25.93871","Regional Borehole Number","B0871396"
"Dept Water - Pretoria","2525BB00109","Borehole","-25.10884","25.92741","Monitoring Feature ID","1000005065"
"Dept Water - Pretoria","2525BB00109","Borehole","-25.10884","25.92741","NGDB-Number","2525BB00109"
"Dept Water - Pretoria","2525BB00109","Borehole","-25.10884","25.92741","Regional Borehole Number","B0871393"
"Dept Water - Pretoria","2525BB00242","Borehole","-25.10774","25.93126","Monitoring Feature ID","1000005073"
"Dept Water - Pretoria","2525BB00242","Borehole","-25.10774","25.93126","NGDB-Number","2525BB00242"
"Dept Water - Pretoria","2525BB00242","Borehole","-25.10774","25.93126","Regional Borehole Number","B0871399"
"Dept Water - Pretoria","2525BB00238","Borehole","-25.10762","25.93592","NGDB-Number","2525BB00238"
"Dept Water - Pretoria","2525BB00238","Borehole","-25.10762","25.93592","Regional Borehole Number","B0871395"
"Dept Water - Pretoria","2525BB00237","Borehole","-25.10696","25.93354","Monitoring Feature ID","1000005067"
"Dept Water - Pretoria","2525BB00237","Borehole","-25.10696","25.93354","NGDB-Number","2525BB00237"
"Dept Water - Pretoria","2525BB00237","Borehole","-25.10696","25.93354","Regional Borehole Number","B0871394"
"Dept Water - Pretoria","2525BB00110","Borehole","-25.10613","25.94344","Monitoring Feature ID","1000006342"
"Dept Water - Pretoria","2525BB00110","Borehole","-25.10613","25.94344","NGDB-Number","2525BB00110"
"Dept Water - Pretoria","2525BB00110","Borehole","-25.10613","25.94344","Regional Borehole Number","B0871258"
"Dept Water - Pretoria","2525BB00243","Borehole","-25.10521","25.94691","Monitoring Feature ID","1000006344"
"Dept Water - Pretoria","2525BB00243","Borehole","-25.10521","25.94691","NGDB-Number","2525BB00243"
"Dept Water - Pretoria","2525BB00243","Borehole","-25.10521","25.94691","Regional Borehole Number","B0871259"
"Dept Water - Pretoria","2526AA00423","Borehole","-25.10477","26.08300","NGDB-Number","2526AA00423"
"Dept Water - Pretoria","2525BB00240","Borehole","-25.10404","25.93916","Monitoring Feature ID","1000005069"
"Dept Water - Pretoria","2525BB00240","Borehole","-25.10404","25.93916","NGDB-Number","2525BB00240"
"Dept Water - Pretoria","2525BB00240","Borehole","-25.10404","25.93916","Regional Borehole Number","B0871397"
"Dept Water - Pretoria","2525BB00241","Borehole","-25.10234","25.93702","Monitoring Feature ID","1000005071"
"Dept Water - Pretoria","2525BB00241","Borehole","-25.10234","25.93702","NGDB-Number","2525BB00241"
"Dept Water - Pretoria","2525BB00241","Borehole","-25.10234","25.93702","Regional Borehole Number","B0871398"
"Dept Water - Pretoria","2525BB00075","Borehole","-25.10059","25.88298","NGDB-Number","2525BB00075"
"Dept Water - Pretoria","2525BB00075","Borehole","-25.10059","25.88298","T-Number","07508"
"Dept Water - Pretoria","2525BB00076","Borehole","-25.10059","25.88298","Boring Branch Number","047708"
"Dept Water - Pretoria","2525BB00076","Borehole","-25.10059","25.88298","NGDB-Number","2525BB00076"
"Dept Water - Pretoria","2525BB00077","Borehole","-25.10059","25.88298","Boring Branch Number","051130"
"Dept Water - Pretoria","2525BB00077","Borehole","-25.10059","25.88298","NGDB-Number","2525BB00077"
"Dept Water - Pretoria","2525BB00077","Borehole","-25.10059","25.88298","T-Number","07535"
"Dept Water - Pretoria","2525BB00078","Borehole","-25.10059","25.88298","NGDB-Number","2525BB00078"
"Dept Water - Pretoria","2525BB00079","Borehole","-25.10059","25.88298","Boring Branch Number","051789"
"Dept Water - Pretoria","2525BB00079","Borehole","-25.10059","25.88298","NGDB-Number","2525BB00079"
"Dept Water - Pretoria","2525BB00080","Borehole","-25.10059","25.88298","Boring Branch Number","065725"
"Dept Water - Pretoria","2525BB00080","Borehole","-25.10059","25.88298","NGDB-Number","2525BB00080"
"Dept Water - Pretoria","2525BB00081","Borehole","-25.10059","25.88298","Boring Branch Number","086873"
"Dept Water - Pretoria","2525BB00081","Borehole","-25.10059","25.88298","NGDB-Number","2525BB00081"
